Protein ID,Rank Score, Type
YKL191W,0.000592439176568,Essential
YNL139C,0.000592241834055,Essential
YBR097W,0.000592020974512,Essential
YFR051C,0.000590896456048,Essential
YHR058C,0.000590627192654,Essential
YNL016W,0.000590217983627,Shore
YHR119W,0.000589968906044,Essential
YLR340W,0.000588783088086,Fjord
YER025W,0.000588530221437,Essential
YOR260W,0.000588224466148,Essential
YOR294W,0.000587993617178,Fjord
YPR191W,0.000586713936742,Essential
YLR240W,0.000586128925638,Essential
YDR211W,0.000585596655914,Essential
YBL078C,0.000580334681491,Essential
YEL015W,0.000580330576336,Fjord
YHR118C,0.000579335001463,Essential
YDR025W,0.000579263317146,Fjord
YJL061W,0.000578228730054,Essential
YKL095W,0.000577965272655,Shore
YGR128C,0.000577285533702,Shore
YMR173W,0.000576685955,Essential
YPL094C,0.000576085463123,Fjord
YDR363W-A,0.00057543516145,Shore
YNL306W,0.00057518534993,Shore
YPL139C,0.000574879221583,Essential
YOR007C,0.000574825837869,Fjord
YGL092W,0.000574566722139,Essential
YJL053W,0.000573459118757,Essential
YGR084C,0.000571411055229,Essential
YPR107C,0.000570779014232,Essential
YPR056W,0.000570215809512,Essential
YGL192W,0.000570135639205,Essential
YGR119C,0.000567671352178,Essential
YNL107W,0.000567259079101,Essential
YJL098W,0.000567107345806,Bridge
YJR042W,0.000566635408894,Essential
YLR381W,0.000565941635891,Essential
YJL011C,0.00056540853643,Essential
YMR116C,0.000565173692517,Fjord
YJL179W,0.000564733518128,Essential
YAL011W,0.000564364708575,Essential
YMR117C,0.000563743253887,Essential
YDR245W,0.000563001309446,Shore
YBR060C,0.000562930841632,Essential
YCR065W,0.000562885510124,Essential
YMR078C,0.000562861457891,Bridge
YJR033C,0.000562553839013,Essential
YNL086W,0.000562505392955,Essential
YJL173C,0.000562443959217,Essential
YNL312W,0.000558073450645,Shore
YLR052W,0.000558038738593,Shore
YOR270C,0.000558029742676,Essential
YOL149W,0.000557307873557,Shore
YDR235W,0.000556350458653,Essential
YJR002W,0.000556052891776,Shore
YGL115W,0.000555589133842,Shore
YER129W,0.000554298027427,Essential
YBR279W,0.000554045096296,Essential
YNL185C,0.000553527781673,Essential
YPL031C,0.000553487332376,Fjord
YPR189W,0.000553400881846,Bridge
YDR118W,0.000553244525826,Essential
YBL004W,0.000552976220877,Essential
YBL041W,0.000552591973633,Essential
YJR123W,0.000552461076966,Fjord
YBR119W,0.000551784991942,Essential
YJL130C,0.00055137111895,Fjord
YHR019C,0.0005510924138,Fjord
YKR048C,0.000551012435172,Shore
YKL039W,0.000550753182223,Fjord
YIL076W,0.000550526754628,Essential
YGL099W,0.000549033792028,Shore
YER178W,0.000549030397889,Essential
YOR096W,0.000548821450714,Bridge
YDR016C,0.000547618030679,Essential
YAR002C-A,0.000546975984047,Essential
YJL005W,0.000546478453107,Fjord
YER125W,0.000546189632413,Bridge
YKL078W,0.000545890019466,Fjord
YEL018W,0.000545719253322,Essential
YHR041C,0.000545280788634,Essential
YDR485C,0.000545072359715,Essential
YFR009W,0.000544492000814,Fjord
YMR047C,0.000543889177974,Essential
YBR126C,0.000543147454984,Essential
YJR063W,0.000542859427934,Essential
YDL043C,0.000541410039223,Essential
YDR246W,0.000541293790969,Essential
YPL220W,0.000540970226265,Shore
YFR052W,0.000539659565082,Essential
YBR146W,0.00053911657865,Essential
YLR005W,0.000538820433663,Essential
YML098W,0.00053841899388,Essential
YEL002C,0.000535567490116,Essential
YLR439W,0.000534504681959,Essential
YPR179C,0.00053394404812,Essential
YBR288C,0.000533529643823,Essential
YBR095C,0.000531836463087,Essential
YDR462W,0.000530877573594,Essential
YGR078C,0.000530504974927,Essential
YHR167W,0.000529519544283,Shore
YJL183W,0.000529216202987,Essential
YGR010W,0.000528868949817,Fjord
YLR328W,0.000528868949817,Fjord
YHR193C,0.000528077874229,Fjord
YDR064W,0.000526909035288,Shore
YDL051W,0.000525797649687,Essential
YHR090C,0.000524934157979,Shore
YLR075W,0.000523687514498,Fjord
YOL146W,0.000523466534908,Essential
YJL024C,0.000522940728229,Essential
YMR223W,0.000521285578606,Essential
YML094W,0.00052101207799,Essential
YGL078C,0.000520693571127,Essential
YCR081W,0.000519850184986,Essential
YLR342W,0.000519802179441,Fjord
YGL194C,0.000519334340936,Essential
YCL010C,0.00051919160929,Essential
YOR123C,0.000519058337007,Essential
YOR056C,0.000518171135716,Fjord
YML015C,0.000517661488962,Essential
YLR423C,0.000517531279669,Fjord
YNL071W,0.000517140650508,Essential
YMR218C,0.00051639559606,Essential
YHL019C,0.000514752272625,Essential
YJL084C,0.000513664152243,Essential
YNL258C,0.00051307796139,Essential
YLR424W,0.000513069129574,Shore
YJR058C,0.00051275173538,Essential
YHR084W,0.000512428807272,Essential
YIL046W,0.000512304452812,Essential
YGR251W,0.000511847880169,Fjord
YDR255C,0.000511670080818,Essential
YNL097C,0.000509412731049,Shore
YPR175W,0.000508360037249,Fjord
YDR434W,0.000506984717412,Fjord
YOR076C,0.000506613564987,Essential
YMR072W,0.000506398239497,Shore
YNL049C,0.000506307510033,Essential
YDR148C,0.000505162240127,Fjord
YGR278W,0.000504902874555,Essential
YML127W,0.00050467041359,Essential
YLL034C,0.000504473583253,Essential
YHR056C,0.000504324146493,Essential
YNR035C,0.000504192308126,Essential
YBL046W,0.000501827640515,Essential
YGL197W,0.000501783943149,Essential
YER092W,0.000501735960722,Essential
YOL142W,0.000501646265102,Essential
YJR101W,0.000500785032526,Essential
YJL029C,0.000499462700487,Essential
YDR425W,0.000499283341516,Essential
YBR084W,0.000497088468499,Shore
YBR231C,0.000495409521711,Essential
YEL056W,0.000495282713465,Essential
YGR193C,0.000493473962165,Essential
YLR212C,0.000493446215018,Essential
YFR010W,0.000493310058723,Essential
YIL125W,0.000492935195469,Essential
YIR015W,0.000492656004157,Essential
YER086W,0.000492403108119,Fjord
YER094C,0.000490919314047,Essential
YGR233C,0.000490153336508,Fjord
YIL131C,0.000488601554271,Bridge
YAL013W,0.000488424160062,Essential
YDR214W,0.000486708362969,Fjord
YMR146C,0.000486659259797,Essential
YDL066W,0.000486657157366,Essential
YDR295C,0.000486586617085,Essential
YHR158C,0.000486557106398,Fjord
YDL047W,0.000486443188309,Fjord
YMR193W,0.000484747149072,Essential
YDR311W,0.000483508673778,Shore
YDL208W,0.000483039100473,Fjord
YBR137W,0.000482912061766,Fjord
YLR272C,0.000481699952528,Essential
YGL244W,0.000481060212681,Essential
YKL135C,0.000480712711245,Essential
YBL039C,0.000480205383876,Shore
YNR036C,0.000480194876113,Essential
YDR264C,0.000478310138688,Essential
YKL057C,0.000478227606407,Essential
YLR015W,0.000478018231789,Essential
YML067C,0.000477754305732,Essential
YJL039C,0.00047533248089,Essential
YDR383C,0.000473201600806,Essential
YPR162C,0.000472897657333,Shore
YOL139C,0.000472139902753,Fjord
YDL190C,0.000471765393825,Essential
YCR077C,0.000471659904718,Essential
YPR025C,0.000469895558866,Essential
YLR385C,0.000469694547353,Essential
YPL138C,0.00046921321282,Shore
YPL011C,0.000469119631747,Essential
YDR027C,0.000468100733659,Essential
YOL115W,0.000467607901386,Fjord
YGL095C,0.000466735177921,Essential
YMR077C,0.00046501086085,Essential
YNL177C,0.000464782253671,Bridge
YPR029C,0.000464743080956,Essential
YLR370C,0.000463034240533,Essential
YLR176C,0.000462735987164,Essential
YPL047W,0.000461767085916,Essential
YDR202C,0.000460395227235,Essential
YKL045W,0.000460263402257,Essential
YML032C,0.000459798428603,Fjord
YJR082C,0.000459794644347,Essential
YDR484W,0.000457986769445,Essential
YML041C,0.000456545499556,Essential
YOR204W,0.000456503954549,Bridge
YGL240W,0.000455849876842,Essential
YER107C,0.00045578989298,Essential
YBR105C,0.000454843217231,Essential
YPL237W,0.000454399732691,Essential
YDR469W,0.000454311864951,Essential
YNL118C,0.000453725127419,Essential
YGR234W,0.000452395828108,Essential
YGL133W,0.000450678828906,Essential
YKL013C,0.000449896425738,Essential
YDR460W,0.000448470600188,Essential
YDR116C,0.000448114802712,Essential
YKL009W,0.000447540932277,Shore
YBR234C,0.000447258544373,Essential
YGR120C,0.000446619903074,Essential
YER095W,0.000446296767845,Essential
YKL195W,0.000446016666749,Essential
YLR259C,0.000445405887036,Fjord
YGR145W,0.000444050463796,Essential
YGR218W,0.000441520000286,Essential
YLR312W-A,0.000441449593909,Shore
YAL047C,0.000441024464135,Essential
YNL178W,0.000440882044915,Fjord
YDR091C,0.000440088527581,Shore
YDR228C,0.000437746533945,Essential
YKL080W,0.000437448611743,Essential
YDR283C,0.000437189303302,Essential
YLR330W,0.000437140495808,Essential
YIR003W,0.000437069224045,Essential
YFR050C,0.000435903757772,Essential
YDR108W,0.000435589044848,Essential
YGL213C,0.000435237761121,Fjord
YNL222W,0.000434416711896,Essential
YLR310C,0.000434338816441,Essential
YCR008W,0.000432593445476,Essential
YIL062C,0.000432140216945,Essential
YLR421C,0.000431897078784,Essential
YNL138W,0.000431820079705,Essential
YKL014C,0.000431334637202,Fjord
YIR008C,0.000430265295439,Essential
YJL050W,0.000429006353189,Fjord
YML024W,0.000428924011864,Fjord
YGL128C,0.000428560558118,Shore
YJL044C,0.000428478214099,Essential
YDL229W,0.000427405690482,Fjord
YGR262C,0.000425753479353,Fjord
YGL004C,0.000425136381857,Essential
YFR049W,0.000423353052292,Essential
YAL016W,0.000422854231203,Fjord
YDR398W,0.000421531877066,Fjord
YOR189W,0.000420067218665,Essential
YNL261W,0.000419951018071,Essential
YBR017C,0.000419932849251,Fjord
YDR121W,0.000419550005502,Bridge
YGR063C,0.000417450014402,Essential
YDL076C,0.000417006847578,Essential
YDL040C,0.000416901428287,Shore
YMR025W,0.00041670725892,Essential
YLR377C,0.000416053747143,Essential
YPL070W,0.000413825151207,Essential
YMR036C,0.000413327735667,Essential
YBR171W,0.000409965993971,Essential
YPR018W,0.000409381040883,Fjord
YMR005W,0.000409063910498,Essential
YDR156W,0.000408343986194,Essential
YOR138C,0.000408052050495,Essential
YOL054W,0.000407649236302,Essential
YLR274W,0.000407618588271,Essential
YNL102W,0.000406741342452,Essential
YGR040W,0.000405525072215,Essential
YGR215W,0.000405298298169,Essential
YKR085C,0.000404631615799,Essential
YOR124C,0.000403158090024,Essential
YBR065C,0.000402998944769,Bridge
YML114C,0.000401763887344,Essential
YGR281W,0.00040150843681,Essential
YDL160C,0.000400949685045,Essential
YBR272C,0.000400414745566,Bridge
YKR006C,0.000399911303362,Essential
YGR268C,0.000399346036656,Essential
YOL010W,0.000397926066268,Essential
YNL088W,0.000397343132949,Essential
YPL010W,0.000397311906829,Essential
YOR254C,0.000396256994463,Essential
YNL265C,0.000395103221627,Essential
YCR095C,0.000392152566721,Essential
YGL167C,0.00039203618546,Essential
YNL230C,0.000391831334068,Shore
YLR418C,0.000389737861987,Essential
YDL013W,0.000388860615823,Fjord
YDR124W,0.000387645357709,Essential
YBR031W,0.000387433732303,Fjord
YLR090W,0.000386225040904,Essential
YNR024W,0.000386219168928,Essential
YFR040W,0.000385947709528,Fjord
YDR005C,0.000384800321429,Essential
YMR188C,0.000384663647304,Essential
YGR166W,0.00038458573299,Essential
YDL108W,0.000384075469494,Essential
YFL034W,0.000383903405574,Essential
YLL050C,0.00038345662109,Essential
YPR082C,0.00038323569447,Essential
YLL011W,0.000382309325945,Essential
YLL004W,0.00038224203427,Essential
YDR325W,0.000379814578827,Essential
YMR001C,0.000379270579375,Essential
YHR085W,0.000379018927124,Essential
YNR051C,0.000378698228241,Essential
YKL023W,0.00037801902494,Essential
YPL201C,0.000376398285944,Essential
YCR020W-B,0.000375849414118,Essential
YBL097W,0.000374815538539,Essential
YEL044W,0.000374023128992,Essential
YEL055C,0.000373830873762,Shore
YDR261W-A,0.000373123164572,Essential
YMR112C,0.000370438782501,Essential
YBR200W,0.00037025668132,Fjord
YDL098C,0.000369791560659,Essential
YDR447C,0.000369120235576,Essential
YOL068C,0.000368724562024,Essential
YGL030W,0.000365371343468,Shore
YHR081W,0.00036509506712,Essential
YDL003W,0.000364893914466,Essential
YIR001C,0.000364171279918,Fjord
YDR252W,0.000363891028088,Essential
YHR164C,0.000362188316288,Essential
YBR089C-A,0.000361883233547,Essential
YKR082W,0.000361776856696,Essential
YML117W,0.000360775506894,Fjord
YDR074W,0.000360516975713,Essential
YER148W,0.000359911111421,Fjord
YER036C,0.000359080215843,Fjord
YJL006C,0.000359008560981,Essential
YOR145C,0.000358886719993,Essential
YPL042C,0.000358116036643,Essential
YAL027W,0.000357969276862,Essential
YBR049C,0.000356859203766,Essential
YDR062W,0.00035660221286,Shore
YNR023W,0.000355088446544,Essential
YMR142C,0.000350879216464,Fjord
YNL215W,0.000350611696836,Essential
YML112W,0.000350374718908,Essential
YPL022W,0.000350143002178,Essential
YER122C,0.000347563275558,Essential
YIL069C,0.000347368035869,Essential
YPR101W,0.000345720559577,Essential
YLR134W,0.000345441800415,Essential
YJR011C,0.000344227857952,Essential
YER068W,0.000342858467665,Essential
YMR075W,0.000342561523009,Essential
YDR299W,0.000342166635183,Essential
YDR075W,0.000342081845165,Essential
YKR038C,0.000340916344634,Essential
YPL266W,0.000340764313192,Essential
YNL182C,0.000340763666586,Essential
YDR155C,0.000340720585741,Essential
YPR119W,0.000339637527407,Essential
YDL149W,0.000338182572324,Essential
YMR059W,0.000338181219572,Fjord
YHR135C,0.000336921573592,Fjord
YDL246C,0.000336461288919,Fjord
YJR159W,0.000336461288919,Fjord
YLR192C,0.000334872148486,Essential
YNL023C,0.000334541475259,Essential
YPL146C,0.000334359594976,Essential
YLR186W,0.000333333108913,Essential
YOL127W,0.000332237316751,Essential
YNL085W,0.000332083727415,Bridge
YIL026C,0.000331390222105,Essential
YGL190C,0.000331372494767,Essential
YGR232W,0.00033107097442,Essential
YDR153C,0.000330939220909,Essential
YLR427W,0.000330878702464,Fjord
YGL022W,0.00032820079928,Essential
YNL201C,0.000327417764611,Essential
YBL016W,0.000327359896001,Essential
YLR367W,0.000326416865754,Fjord
YLR292C,0.000325404642866,Essential
YBR217W,0.000325037374324,Fjord
YBL087C,0.000324930917345,Shore
YCR072C,0.000324893308733,Essential
YMR149W,0.000324865628372,Essential
YFL049W,0.000324697039899,Essential
YBR130C,0.000320793685084,Essential
YNR011C,0.000320634363232,Essential
YBR173C,0.000320005139645,Shore
YJR041C,0.000319694003293,Fjord
YDR422C,0.000319184991809,Essential
YNL004W,0.000318679965681,Essential
YBL071W-A,0.000318267402067,Bridge
YMR012W,0.000318242095101,Essential
YLR455W,0.000318168225452,Fjord
YML036W,0.00031658370498,Essential
YDL156W,0.000315276277039,Essential
YGL241W,0.000313912210018,Essential
YOR036W,0.000311737331246,Essential
YNL055C,0.000311410875801,Fjord
YPR054W,0.000311015942783,Essential
YHR148W,0.000310819046089,Essential
YOR005C,0.000310525927425,Essential
YBL032W,0.000310479722183,Essential
YGR030C,0.000310459459198,Essential
YNL253W,0.000308164674316,Essential
YDR049W,0.000307984124814,Fjord
YMR153W,0.000307744342392,Essential
YJR109C,0.000307515734008,Essential
YOR150W,0.000306717113623,Essential
YPR086W,0.000305829149296,Essential
YLR335W,0.000305510808668,Essential
YKR024C,0.000304158717633,Essential
YBR258C,0.000303925715182,Essential
YJR077C,0.000303868393242,Shore
YPR093C,0.000301789062008,Essential
YHR170W,0.000300378736493,Shore
YGR081C,0.00029987216742,Essential
YBR122C,0.000299665665943,Essential
YFR008W,0.000299155142262,Essential
YNL262W,0.000296342909858,Fjord
YNL021W,0.000296327473967,Essential
YMR052W,0.00029245497717,Essential
YPL169C,0.000291415034106,Essential
YDR293C,0.000290743060878,Essential
YLR448W,0.000290405044122,Essential
YBR225W,0.000289437291169,Essential
YOL087C,0.000289328134617,Essential
YER155C,0.0002886096773,Fjord
YDR028C,0.0002860338354,Fjord
YBR136W,0.000285626009081,Essential
YLL022C,0.000284721477913,Essential
YIL161W,0.000283070532062,Essential
YER173W,0.000282847843551,Essential
YJL080C,0.000282847759545,Essential
YOR179C,0.000282482934019,Essential
YHR013C,0.00028106883965,Essential
YDL095W,0.000277855136638,Essential
YKL167C,0.000277341402612,Essential
YER161C,0.000276620956156,Fjord
YOR144C,0.000276456669108,Essential
YBL074C,0.000275988194686,Essential
YNL250W,0.000275696494387,Bridge
YAR002W,0.00027545426621,Essential
YGL044C,0.00027469424696,Essential
YGL252C,0.000274473383299,Fjord
YKL213C,0.000273886402598,Fjord
YOL109W,0.00027321063865,Essential
YDR207C,0.000272704361532,Essential
YLR430W,0.000272543535092,Essential
YNR037C,0.000272065263762,Essential
YCR043C,0.000271184347661,Essential
YAL003W,0.000270612969979,Essential
YOR250C,0.000270527253579,Essential
YLR085C,0.000269613336024,Fjord
YHL011C,0.000269194631049,Fjord
YDR517W,0.000268855705654,Fjord
YBL018C,0.000268671534874,Essential
YPL037C,0.000267978548211,Fjord
YMR029C,0.000265382515041,Essential
YJR017C,0.000265355483296,Essential
YCR042C,0.000264872172788,Essential
YDR482C,0.000264809518096,Essential
YBL090W,0.000264287286342,Essential
YDR087C,0.000263100647481,Essential
YDR170C,0.000262894090632,Fjord
YLR096W,0.000261976683434,Fjord
YGL043W,0.000261801526949,Essential
YDR073W,0.000260453131886,Essential
YLR102C,0.000259888190026,Essential
YOR191W,0.000259215772658,Essential
YJR032W,0.000257858236597,Essential
YKL142W,0.000257678818019,Essential
YMR027W,0.000257142068466,Essential
YKL211C,0.000256897858254,Essential
YPL061W,0.000255858363913,Essential
YDL045W-A,0.000255816524667,Essential
YDR364C,0.000255391318003,Essential
YLL040C,0.000252805416165,Essential
YDR172W,0.000252126212955,Essential
YBR278W,0.000250682416298,Essential
YNL155W,0.000249530886729,Fjord
YNL244C,0.000248261942231,Essential
YMR044W,0.000248185652244,Essential
YNL075W,0.00024735752556,Essential
YPL226W,0.000247023470744,Essential
YML109W,0.000245844671107,Essential
YDL175C,0.000244815811337,Essential
YJL184W,0.000244124875704,Essential
YML063W,0.000242373975954,Bridge
YDR419W,0.000242350320082,Essential
YMR172W,0.000241417244963,Essential
YDR457W,0.000241411735756,Fjord
YOR370C,0.000240368758819,Essential
YPR049C,0.000240085391591,Fjord
YLR441C,0.000239665913565,Essential
YDL084W,0.000239609982561,Essential
YKL088W,0.000237456528234,Essential
YLR048W,0.000236088596495,Bridge
YJR075W,0.000235783495396,Essential
YAL005C,0.000235706344503,Fjord
YNL045W,0.000235337103268,Essential
YMR235C,0.000234486506953,Essential
YDR335W,0.000232827916321,Essential
YNL025C,0.000232557354682,Essential
YLR190W,0.000232153072865,Fjord
YKL204W,0.000230046474034,Fjord
YER001W,0.000229929158342,Essential
YOR253W,0.000229538824351,Essential
YHR120W,0.000227966584152,Essential
YHR143W-A,0.000225339474807,Essential
YKL010C,0.000224609114255,Fjord
YGR087C,0.000223986333735,Fjord
YML077W,0.000223515702292,Essential
YNL135C,0.000222709836285,Fjord
YML011C,0.000221596286787,Essential
YMR319C,0.000221206005185,Essential
YLR264W,0.000220611546281,Essential
YBR170C,0.000220304267686,Fjord
YKL130C,0.000218946108536,Essential
YOL013C,0.0002177897863,Fjord
YDR499W,0.000215640422195,Essential
YBR025C,0.000214603287917,Fjord
YDL075W,0.00021413797438,Essential
YML123C,0.000213571537409,Essential
YPL249C-A,0.000213237468759,Shore
YCL016C,0.000210856740021,Essential
YEL060C,0.00020807000177,Fjord
YER139C,0.000206644732529,Essential
YHL029C,0.000205243317599,Essential
YBR215W,0.00020444509465,Fjord
YDR045C,0.000203647680816,Essential
YMR268C,0.000203276416109,Essential
YKL143W,0.000203115542584,Essential
YJL047C,0.000201934122492,Essential
YDR026C,0.000201348040863,Essential
YDL018C,0.00020006061329,Essential
YNL067W,0.000198518810792,Essential
YHR029C,0.000198348136885,Essential
YLR179C,0.000198277080435,Essential
YGR075C,0.000197808209961,Essential
YBR094W,0.000197511824098,Essential
YJL065C,0.000196185284044,Essential
YHR191C,0.000195727950816,Essential
YLR320W,0.00019298222851,Essential
YFL007W,0.00019184894037,Essential
YLR276C,0.000191833326195,Essential
YOR167C,0.000190675809676,Essential
YLR043C,0.000189451519754,Essential
YOL012C,0.000189269930533,Essential
YDL168W,0.00018856462928,Essential
YOR209C,0.000186803330529,Essential
YDR002W,0.000186599422536,Essential
YGR161C,0.000186331731405,Essential
YBR267W,0.000184969403509,Essential
YIL079C,0.000184121402516,Essential
YIL033C,0.000183708978014,Essential
YJR050W,0.000183082610794,Essential
YMR239C,0.000182986360017,Essential
YFR043C,0.000182605435939,Essential
YCL037C,0.000182077022375,Essential
YMR106C,0.000181712601225,Fjord
YGR250C,0.000181649640865,Fjord
YER136W,0.000180311540641,Fjord
YLR249W,0.000179775177706,Essential
YLR288C,0.00017918746839,Essential
YMR031C,0.000175357052916,Essential
YHR060W,0.000175192721544,Fjord
YLR435W,0.000174415872668,Essential
YDR502C,0.000173894626397,Essential
YOR081C,0.000172461353431,Essential
YOR281C,0.000172290643663,Essential
YJR132W,0.000171334290162,Essential
YDL193W,0.00016953663755,Essential
YLR199C,0.000169212654075,Essential
YOR035C,0.000169055119112,Essential
YOR319W,0.000167395447624,Essential
YEL034W,0.000166640052179,Essential
YNL206C,0.000165206743829,Essential
YJL190C,0.000165162407757,Essential
YBR118W,0.000164826888791,Essential
YKR022C,0.000164205281791,Essential
YNL212W,0.000163657028842,Essential
YKR092C,0.000162895178163,Essential
YMR071C,0.000162392736287,Essential
YOL006C,0.000162363781019,Essential
YGR116W,0.000161695228269,Essential
YAR018C,0.000161111531245,Essential
YMR167W,0.000161082949513,Fjord
YKL206C,0.00016051019227,Essential
YKL214C,0.000159005382531,Essential
YCR028C-A,0.000158271065235,Fjord
YOR375C,0.000157656399327,Essential
YBR159W,0.000156716879151,Fjord
YOR043W,0.000156074219801,Essential
YGL242C,0.000155431440937,Essential
YEL061C,0.000155348090807,Essential
YMR086W,0.000155199085829,Essential
YHR020W,0.00015302056526,Fjord
YGR240C,0.00015138706424,Essential
YIL148W,0.000151100462803,Fjord
YFR036W,0.000151091272351,Fjord
YOR038C,0.00015038708451,Fjord
YEL054C,0.000148351394201,Fjord
YBL008W,0.000146783217168,Fjord
YHR183W,0.000146774312329,Fjord
YPR057W,0.000145367901797,Essential
YGL158W,0.000144950397856,Fjord
YOR014W,0.000144612015837,Essential
YIL066C,0.000141614591211,Fjord
YMR310C,0.000141008528137,Essential
YLR218C,0.000137690562229,Fjord
YHL033C,0.000136109705613,Fjord
YGR006W,0.000135245607882,Fjord
YJR092W,0.000135034049247,Essential
YJR074W,0.000133171183586,Essential
YMR304W,0.000132588374282,Fjord
YOR080W,0.000131591505175,Essential
YOL108C,0.000131066339436,Essential
YBR108W,0.000130853309785,Fjord
YDR168W,0.000127901242745,Essential
YHR188C,0.000127835079291,Essential
YDR450W,0.000127697659013,Essential
YJL141C,0.000127470416782,Essential
YIR009W,0.000126177232147,Essential
YPL020C,0.000125777030765,Fjord
YPL245W,0.000124255517371,Essential
YPL173W,0.000123474348729,Fjord
YKL152C,0.00012310737893,Fjord
YGR185C,0.000123102519167,Fjord
YGL016W,0.000122523140463,Essential
YLR221C,0.000122339183119,Fjord
YER142C,0.000121422822018,Essential
YOR058C,0.000120510480958,Fjord
YMR322C,0.00011924483403,Essential
YMR191W,0.000118861659292,Essential
YOR098C,0.000118242229438,Fjord
YBR011C,0.000116919391534,Fjord
YCL028W,0.000116262638689,Fjord
YPR017C,0.000115783709759,Fjord
YCL014W,0.000114547638991,Fjord
YLR203C,0.000114491680569,Fjord
YLR304C,0.000113168727489,Fjord
YMR095C,0.00011314545323,Essential
YGR188C,0.000112648223397,Fjord
YEL023C,0.000111573696893,Essential
YDL052C,0.000110430760009,Fjord
YGL035C,0.000109395569834,Fjord
YOL098C,0.000107953685767,Fjord
YOR243C,0.000106113164813,Essential
YLR262C,0.000105418284378,Fjord
YKL035W,0.000105108711022,Fjord
YBR188C,0.000101542267624,Fjord
YFL060C,0.000101019229366,Essential
YDR507C,0.000100933192036,Fjord
YDR001C,9.95816242476e-05,Fjord
YMR298W,9.88921799743e-05,Essential
YPR112C,9.78143630278e-05,Fjord
YKR060W,9.77253917123e-05,Fjord
YIR012W,9.58744616009e-05,Fjord
YNL334C,9.44624279814e-05,Essential
YLR029C,9.41268939555e-05,Fjord
YER116C,9.39510248617e-05,Fjord
YDR386W,9.28101902895e-05,Fjord
YBR143C,9.22795183058e-05,Fjord
YMR028W,9.2222372355e-05,Fjord
YKR058W,9.21640475096e-05,Essential
YDL082W,9.20595613331e-05,Fjord
YJL137C,9.01356875035e-05,Essential
YNL227C,8.27004167131e-05,Fjord
